timestamp,id,text,truncated,hashtags,symbols,retweet_count,favorite_count,possibly_sensitive_link,lang,result_type,filtered_for,user_handle,user_name,user_follower_count,user_favorites_count,user_lifetime_interactions
Sun Nov 10 01:35:58 +0000 2019,1193341495828463616,I was so depressed..... THEN I GOT A CHECK !!,False,[],[],328,2328,,en,popular,depressed,Prettyboyfredo,Prettyboyfredo,404395,13154,12695
Sun Nov 10 01:00:09 +0000 2019,1193332481698738176,I think I’m getting depressed again.,False,[],[],194,676,,en,popular,depressed,KREAYSHAWN,Kreaysama,573144,30424,105902
Sun Nov 10 16:04:36 +0000 2019,1193560094123941888,"Lord~
Thank You! Thank You! I can’t say it enough. Forgive me. Forgive me. Forgive me. I can’t say it enough. Pleas… https://t.co/nWE78zveL7",True,[],[],46,703,,en,popular,depressed,LeighAnneTuohy,Leigh Anne Tuohy,85506,9057,10713
Mon Nov 11 07:08:55 +0000 2019,1193787673544183808,I was 60 pounds lighter when I was depressed. Someone tell me something sad so I can get ready for #MariahChristmas,False,"[{'text': 'MariahChristmas', 'indices': [99, 115]}]",[],0,0,,en,recent,depressed,daddymilkmoney,Luis 🍪,66,219,108
Mon Nov 11 07:08:53 +0000 2019,1193787666984161280,Man I went through the boomer image account and got depressed why are people so stupid,False,[],[],0,0,,en,recent,depressed,ReWeather,WeatherRE,167,14832,9074
Mon Nov 11 07:08:35 +0000 2019,1193787588382867456,yoshiko are you depressed,False,[],[],0,0,,en,recent,depressed,maru_realbooks,maru? maruuuuuUuu,1341,1035,27549
Mon Nov 11 07:08:16 +0000 2019,1193787509710311424,Am I depressed because I sleep with crumbs in my bed or do I sleep with crumbs in my bed because I’m depressed 🥴,False,[],[],0,0,,en,recent,depressed,tonyybeautyy,Pete Zaparti,335,20363,24749
Mon Nov 11 07:08:16 +0000 2019,1193787509324431360,When you feel alone and depressed.   Its cause you all fckn stressed.  When you die you learn to fly.  Fly away to… https://t.co/luggaieSSx,True,[],[],0,0,,en,recent,depressed,JonBuena,Jon Buena,28,2647,332
Mon Nov 11 07:07:58 +0000 2019,1193787432522543104,some days i feel so depressed i just want to sleep the whole day,False,[],[],0,2,,en,recent,depressed,jaronxbaker,Jaron Baker,6381,50246,20405
Mon Nov 11 07:06:59 +0000 2019,1193787185339736064,now that I’m less depressed I’ll remember to pray to the goddess,False,[],[],0,3,,en,recent,depressed,bladeydd,Dimitri,357,2417,6871
