timestamp,id,text,truncated,hashtags,symbols,retweet_count,favorite_count,possibly_sensitive_link,lang,result_type,filtered_for,user_handle,user_name,user_follower_count,user_favorites_count,user_lifetime_interactions
Mon Nov 11 13:59:02 +0000 2019,1193890883566882823,Disappointed but not surprised. 🤷🏻‍♀️,False,[],[],2631,6507,,en,popular,surprised,mikslmnc,mika salamanca,704734,23928,11780
Sun Nov 10 02:30:33 +0000 2019,1193355234225065985,”Engineering padichuma ipdi kudichitu sutharinga? Adhunala than ipdi sutharom.” I had written in length for that sc… https://t.co/OKCFuvuYz8,True,[],[],365,2313,False,en,popular,surprised,DreamWarriorpic,DreamWarriorPictures,148683,11465,4181
Mon Nov 11 00:17:43 +0000 2019,1193684190446981120,"Watched &amp; surprised that apart from reference to ""Welfare State of Medina"" there is no other reference towards reli… https://t.co/0Fuq6ySx9w",True,[],[],377,1579,False,en,popular,surprised,MoeedNj,Moeed Pirzada,2021803,1262,38846
Mon Nov 11 15:54:41 +0000 2019,1193919988844892160,"not surprised i have this person blocked,,, this is- im baffled https://t.co/8iGKyFepjH",False,[],[],0,0,False,en,recent,surprised,mygminie,🧚🏼‍♀️,266,18675,20226
Mon Nov 11 15:54:38 +0000 2019,1193919973607038976,Why are we not surprised by this.  Presumably he would be The Lord of Misrule https://t.co/7Ft3NgI21E,False,[],[],0,0,False,en,recent,surprised,maljb11,Malcolm Bailey,350,28,7164
Mon Nov 11 15:54:37 +0000 2019,1193919970146766849,will never be surprised. https://t.co/qH250NJGnp,False,[],[],0,0,False,en,recent,surprised,PadreScammo,prada*,1534,17821,34480
Mon Nov 11 15:54:34 +0000 2019,1193919959325462528,Carlisle Arcadian Sunrise the clear cut winner of the bumper . Surprised he wasn’t favourite as the only the reason… https://t.co/C67S79yoBS,True,[],[],0,0,,en,recent,surprised,shugiehughie,Hugh,536,6076,20785
Mon Nov 11 15:54:32 +0000 2019,1193919947862401024,I’m surprised about myself.,False,[],[],0,0,,en,recent,surprised,raghad_mrm,رغد المنيف,1241,5315,37001
Mon Nov 11 15:54:31 +0000 2019,1193919945987559424,I love it when people act all surprised when the weather is being all weathery and shit,False,[],[],0,3,,en,recent,surprised,CatsVsHumanity,Cats Against Humanity™,30460,85370,42927
Mon Nov 11 15:54:31 +0000 2019,1193919944213200897,"calculation could be if bjp sena, con ncp can get 98 with low morale, then with bjp sena against each other and hig… https://t.co/Dbx8loi0KH",True,[],[],0,0,,en,recent,surprised,NR_Tatvamasi,NR Niranjan,3844,244,100969
Mon Nov 11 15:54:23 +0000 2019,1193919913167114241,Why am I not surprised? https://t.co/zV2fbvbarq,False,[],[],0,0,False,en,recent,surprised,mgadmk17,🎃Dawn🎃🌈🌊🌊,280,18873,911
Mon Nov 11 15:54:20 +0000 2019,1193919896759001088,Quick movie note: Denial is now on Hulu. I'm a bit surprised that a film this relevant to what we're experiencing i… https://t.co/UR8lmNWC9X,True,[],[],0,0,,en,recent,surprised,thereaderfilm,The Reader Film,1050,15921,40167
Mon Nov 11 15:54:16 +0000 2019,1193919881235910657,"If you're so insecure about being single that you need a day dedicated to it, you need psychological help.… https://t.co/25j9S2FZWG",True,[],[],0,0,,en,recent,surprised,Reina_Lovelace,Reina Lovelace,10,202,334
Mon Nov 11 15:54:14 +0000 2019,1193919875393228801,"📌Fact;

Trump belittled &amp; disparaged an American *GOLD STAR* Mother &amp; Father.

I'm surprised that the wreath doesn't burst into flames..",False,[],[],0,0,,en,recent,surprised,Bahbahlewi,@PaulJohnson,462,2296,10493
Mon Nov 11 15:54:09 +0000 2019,1193919852957896705,Kenyan police repeatedly stamp on a defenceless JKUAT female student's face as they smash clubs into her body. This… https://t.co/0qQOr99vSb,True,[],[],0,2,False,en,recent,surprised,adrianblomfield,Adrian Blomfield,12667,682,3109
Sun Nov 10 02:30:27 +0000 2019,1193355206626553861,People are surprised that the suns are good like LMAO they've been throwing for the last 4 years. C'mon bro.,False,[],[],0,0,,en,recent,surprised,CagedCigarettes,Ciggy Carton Groyper,389,36753,7959
Sun Nov 10 02:30:26 +0000 2019,1193355204802023426,Logan should win this fight but wouldn’t be surprised if KSI comes out throwing haymakers,False,[],[],0,1,,en,recent,surprised,MasonJackman,Mason Jackman,409,23036,9705
Sun Nov 10 02:30:22 +0000 2019,1193355185948545025,You'd be surprised how many social rituals have come out of the dark arts.,False,[],[],0,0,,en,recent,surprised,sallyabot,Tharja,40,0,68625
Sun Nov 10 02:30:20 +0000 2019,1193355176855375872,"swear if y’all would give plays/musicals a chance, you may be surprised how much y’all like em  ¯\_(ツ)_/¯ https://t.co/jepqKbAjvi",False,[],[],0,8,False,en,recent,surprised,_tarynitdown,tk🌙🍋☀️✨🌼,530,8391,2343
Sun Nov 10 02:30:17 +0000 2019,1193355164767285248,my bf watched the preview for next week but I'm trying to be surprised here,False,[],[],0,0,,en,recent,surprised,TMGTOZIER,rhi♡,431,21274,13992
Sun Nov 10 02:29:48 +0000 2019,1193355045175119872,"Well the ""Has Fallen"" movies seem modestly budgeted and do well in the box office so no surprise about a 4 on the w… https://t.co/MqXicYPtT8",True,[],[],0,0,,en,recent,surprised,NaclynE,SR Naclyn Erick II,163,19567,12390
Sun Nov 10 02:29:47 +0000 2019,1193355040791990273,Wow. Oshie. What a piece of shit. Not surprised. Your teammates with a cokehead.,False,[],[],0,1,,en,recent,surprised,thescylounge,The S.C.Y. Lounge,93,8678,5515
Sun Nov 10 02:29:41 +0000 2019,1193355012841394177,Did anybody name their kid nipsey?😂I’m surprised if not.,False,[],[],0,0,,en,recent,surprised,DeeMayweather,Dee 👨🏾‍💻,4069,9206,112577
Sun Nov 10 02:29:35 +0000 2019,1193354989520982016,Now that I think about it 🤔🤔🤔 Jungkook took forever to ditch that camo backpack. Jimin bought him a new camera bag… https://t.co/qqgIYdrS2w,True,[],[],0,0,,en,recent,surprised,xAgustChildx,🌸💜ᴷʸᵉʳʳᵃ💜🌸,182,24063,13742
Sun Nov 10 02:29:18 +0000 2019,1193354919291408385,i'm surprised by the level of good sleep i got these few days 😍😍😍,False,[],[],0,0,,en,recent,surprised,furypenumbra,carolina ⎊,244,2408,30395
Sun Nov 10 02:29:12 +0000 2019,1193354893932847105,Look I can’t say i’m surprised. He’s a creep https://t.co/TKwRlfGdkS,False,[],[],0,0,False,en,recent,surprised,jcon757,Jarrett,97,12819,2991
Sun Nov 10 02:29:11 +0000 2019,1193354886483763200,Just be surprised. There aren’t many moments of pure joy and awe in life. Any baby is a blessing https://t.co/AK6osuiU59,False,[],[],0,1,False,en,recent,surprised,GorillaHeadpho1,GorillaHeadphones,15,25,441
