timestamp,id,text,truncated,hashtags,symbols,retweet_count,favorite_count,possibly_sensitive_link,lang,result_type,filtered_for,user_handle,user_name,user_follower_count,user_favorites_count,user_lifetime_interactions
Sun Nov 10 22:46:28 +0000 2019,1193661226213150720,I’m still inlove with you https://t.co/FRxsPKIzPc,False,[],[],41346,285000,True,en,popular,none,lilpump,Lil pump,1227212,6066,4586
Mon Nov 11 02:25:09 +0000 2019,1193716259944304646,"If Iran is able to turn over to the U.S. kidnapped former FBI Agent Robert A. Levinson, who has been missing in Ira… https://t.co/NFxR4gJCei",True,[],[],9923,35801,,en,popular,none,realDonaldTrump,Donald J. Trump,66708673,6,46004
Sun Nov 10 20:47:28 +0000 2019,1193631279532478464,Would be nice if the antifa protesters who actually assault and put Trump supporters into hospitals would get charg… https://t.co/0N8vArzaK0,True,[],[],11676,32725,False,en,popular,none,DonaldJTrumpJr,Donald Trump Jr.,4038590,14114,31103
Mon Nov 11 05:50:24 +0000 2019,1193767916098863105,"Sorry sis, your ultimate crush until now is my boyfriend 🙊",False,[],[],0,0,,en,recent,none,mitchsoliven,Mitchiee♡,11,6,18
Mon Nov 11 05:50:24 +0000 2019,1193767916044464130,Lol wasn't it the same last weekend? 🤔 https://t.co/mxiD1jSVMv,False,[],[],0,0,False,en,recent,none,Mahoota11,Sabelo Chubbz,5030,773,303061
Mon Nov 11 05:50:24 +0000 2019,1193767916027568133,issa boring,False,[],[],0,0,,en,recent,none,allyannaramirez,luisa,242,3826,1785
Mon Nov 11 05:50:24 +0000 2019,1193767916002398208,Having a flat tummy would be nice 😣✌🏻,False,[],[],0,0,,en,recent,none,melaniermz_,Mel,384,4989,1548
Mon Nov 11 05:50:24 +0000 2019,1193767915918635011,Send nudes 😴,False,[],[],0,0,,en,recent,none,PEDR0HAZE,P🔥DRO,4573,26405,52347
Mon Nov 11 05:50:24 +0000 2019,1193767915901915136,Wearing glasses is soooo much more convenient than contacts omg,False,[],[],0,0,,en,recent,none,amilli___,Amel,1220,7984,9966
Mon Nov 11 05:50:24 +0000 2019,1193767915838935040,This Thursday! https://t.co/bUUV6pNnld,False,[],[],0,0,False,en,recent,none,afranzet,Allison Brewster Franzetti,113,13,855
Mon Nov 11 05:50:24 +0000 2019,1193767915784429569,my phone isglitcheeasfcuk after playing skribblio i also feel more illiterate than b4😁😁😁👍… https://t.co/9hkZBfFWx9,True,[],[],0,0,,en,recent,none,TSUKlZ,YUNG,221,1582,1717
Mon Nov 11 05:50:24 +0000 2019,1193767915708911617,Tonight too,False,[],[],0,0,,en,recent,none,OLDCHEVYNEWRARI,OCNR,335,3210,3107
Mon Nov 11 05:50:24 +0000 2019,1193767915696402433,"Sometimes we're Apollo, other times we're Bacchus. https://t.co/LKDsfbxb6h",False,[],[],0,0,False,en,recent,none,daltonkfinney,Dalton K. Finney,56,211,43
Mon Nov 11 05:50:24 +0000 2019,1193767915633414144,"HOW BOUT ᴵ ᴹᵁᴿᴰᴱᴿ ᵞᴼᵁ ᴵᴺ ᴬ ᴰᴬᴿᴷ ᴬᴸᴸᵞ ᴺᴱˣᵀ ᵀᴵᴹᴱ ᴵ ˢᴱᴱ ᵞᴼᵁ, ᵞᴼᵁ ᴸᴵᵀᵀᴸᴱ ˢᴴᴵᵀ ᴼᴺ ᴳᴬᵂᴰ ᵞᴼᵁ ᶠᴵᴺᴺᴬ ᴳᴱᵀ ᶜᴬᴾᴾᴱᴰ ᴺᴼ ᶜᴬᴾ. https://t.co/Nl3xr0ncEN",False,[],[],0,0,False,en,recent,none,DunawayHayden,Shorty D,6311,31104,19953
Mon Nov 11 05:50:24 +0000 2019,1193767915612442624,Parents ‘want to keep heads down’ over drugs trade https://t.co/Q57CoROVkW,False,[],[],0,0,False,en,recent,none,FullIrishNews,Full Irish News,322,15,58279
Sun Nov 10 20:47:28 +0000 2019,1193631279511674881,HELLOOO??????????????? https://t.co/ekXHJYnrgW,False,[],[],0,0,False,en,recent,none,replayixing,mö 🏳️🏴,19,814,2381
Sun Nov 10 20:47:28 +0000 2019,1193631279507558401,"bro we just s

we just standing here https://t.co/m3kuKilgWd",False,[],[],1,4,False,en,recent,none,etheralbucky,lou ✪ CHECK PINNED,685,162690,62455
Sun Nov 10 20:47:28 +0000 2019,1193631279503331328,Tasha got a whole daycare and the baby not there.,False,[],[],1,2,,en,recent,none,ShepardHeff,Khosen One,909,11303,72456
Sun Nov 10 20:47:28 +0000 2019,1193631279448838144,This team has way too much talent to look like they don’t know what they’re doing 10 weeks into the season!,False,[],[],0,0,,en,recent,none,jedgejr,Johnny,29,3914,2987
Sun Nov 10 20:47:28 +0000 2019,1193631279419314176,"Part Time Event Specialist - Cedar City, UT   https://t.co/BfpKbOe375",False,[],[],0,0,False,en,recent,none,SalesJobsUT,Sales Jobs UT,360,0,151512
Sun Nov 10 20:47:28 +0000 2019,1193631279410864128,"""Our romance is a treasure, but loving you is detrimental.""",False,[],[],0,0,,en,recent,none,sherlenee_rae,coco,25,319,299
Sun Nov 10 20:47:28 +0000 2019,1193631279402668038,Saints really about to lose to the 1-7 saints LMAOOOOOOO,False,[],[],0,0,,en,recent,none,uhhhdavid_,David 🧀,433,14518,35026
Sun Nov 10 20:47:28 +0000 2019,1193631279377465350,omg riamu is getting a solo already???? i'm so proud of her...,False,[],[],0,5,,en,recent,none,hildagonerils,кαуℓα 🌸 kny and fe3h obsessed,1544,36869,26729
Sun Nov 10 20:47:28 +0000 2019,1193631279369068544,I got You're 26 years old! https://t.co/4FonLkL1Bu,False,[],[],0,0,False,en,recent,none,icemobongs,🐣,100,40777,10921
