timestamp,id,text,truncated,hashtags,symbols,retweet_count,favorite_count,possibly_sensitive_link,lang,result_type,filtered_for,user_handle,user_name,user_follower_count,user_favorites_count,user_lifetime_interactions
Sat Nov 09 16:02:28 +0000 2019,1193197169949466624,"If you are an undergraduate - especially in Naija join JCI, AIESEC, become a Rotarian. They will serve you better t… https://t.co/KMs8LdRGdn",True,[],[],3439,8603,,en,popular,grateful,Omojuwa,JJ. Omojuwa,736366,17276,545219
Sun Nov 10 15:18:37 +0000 2019,1193548523121324032,You ever wake up and even though things aren’t perfect you just feel grateful? That’s the kind of day I’m having.,False,[],[],727,1918,,en,popular,grateful,MysticxLipstick,Danielle Ayoka,86305,85417,155460
Sat Nov 09 13:37:33 +0000 2019,1193160701709291520,I am really grateful to the Perth and North Perthshire  Greens for not standing a candidate against me. I hope that… https://t.co/msfh7fL3Nj,True,[],[],996,4182,,en,popular,grateful,PeteWishart,Pete Wishart,44430,139,32412
Mon Nov 11 06:21:56 +0000 2019,1193775851361443841,Grateful ❤️,False,[],[],0,0,,en,recent,grateful,mlyaqoub,Mariam R. Al-Yaqoub,219,3961,40166
Mon Nov 11 06:21:55 +0000 2019,1193775844793225217,Grateful I'm alive 🙏,False,[],[],0,0,,en,recent,grateful,Miss_umeh,Alexander,1702,510,47968
Mon Nov 11 06:21:47 +0000 2019,1193775813033787392,"My bro helping me cleaning the rooom.. 👌🏼
Im grateful!! 😊👍🏻",False,[],[],0,0,,en,recent,grateful,weiandagpeL,Wei Pel,441,37338,25461
Mon Nov 11 06:21:47 +0000 2019,1193775812606091266,This week I started working 2 jobs and my dad had a successful open heart surgery. I'm exhausted and grateful all a… https://t.co/QerfdIcxLd,True,[],[],0,0,,en,recent,grateful,MisguidedMisfit,Mandi,1001,671,36226
Mon Nov 11 06:21:41 +0000 2019,1193775785624125441,Thanks for your kind words and prayers. Nasir El-Rufai and Hadiza Isma El-Rufai are grateful https://t.co/lyZWSTy8jT,False,[],[],0,0,True,en,recent,grateful,sardaunamag,Sardauna Magazine,4547,23,52958
Mon Nov 11 06:21:40 +0000 2019,1193775784260968448,"Like the word Impossible says. I'm possible. I experienced, I got massive opportunities. 2019 for me was the YEAR.… https://t.co/u4GstBpjxC",True,[],[],0,0,False,en,recent,grateful,loti_rasi,AYANDA LOTI RASI,435,5500,2694
Mon Nov 11 06:21:37 +0000 2019,1193775771145293824,I am grateful for my husband grocery shopping because I dislike it so much,False,[],[],0,0,,en,recent,grateful,thankfulbunny,thankfulbunny,1,13,32
Mon Nov 11 06:21:34 +0000 2019,1193775755559231488,Two people made today okay for me. Forever grateful for them.,False,[],[],0,0,,en,recent,grateful,ShelbieShelb,🐚🐝,269,8047,6621
Mon Nov 11 06:21:25 +0000 2019,1193775719781941248,"If you hurt someone or engage in abusive behavior and are given chances to be/do better, you should be super fucking grateful.",False,[],[],0,0,,en,recent,grateful,bslowbro,"Ben Slowey, Mr. Nice Guy",1641,8806,17533
Mon Nov 11 06:21:20 +0000 2019,1193775698764337157,Every single thing that you do has to benefit me in some way and if it doesn’t then it no longer exists to you. You… https://t.co/i7ojIboer3,True,[],[],0,0,,en,recent,grateful,GoddessDaniem,Danie,133,64,213
Mon Nov 11 06:21:16 +0000 2019,1193775682528174080,Nol real shit be grateful over what you have though fr it could be much worse. Do what you have to do out here to s… https://t.co/m8bTK2JjKv,True,[],[],0,0,,en,recent,grateful,Luveraci,42 | KeauxKeaux,2772,14212,62160
Mon Nov 11 06:21:14 +0000 2019,1193775673552166912,I am grateful for a warm bed,False,[],[],0,0,,en,recent,grateful,thankfulbunny,thankfulbunny,1,13,32
Sat Nov 09 13:37:28 +0000 2019,1193160677889757184,"I literally cried when I read this. I'm very grateful for these people, thank you. https://t.co/t8f4McxGVo",False,[],[],0,0,False,en,recent,grateful,OneItandCzennie,ALPHA | Lets be Moots!,86,809,126
Sat Nov 09 13:37:24 +0000 2019,1193160664015081473,"Grateful for my inner circle, those who see the best in me, make me feel my best and do my best.

#gratefulheart",False,"[{'text': 'gratefulheart', 'indices': [98, 112]}]",[],0,0,,en,recent,grateful,MzWonah,WonahRuth,60,646,187
Sat Nov 09 13:37:22 +0000 2019,1193160654175252481,Be grateful to those who don’t need to help you but choose to anyway.,False,[],[],9,40,,en,recent,grateful,DanSchawbel,Dan Schawbel,159294,1293,28806
Sat Nov 09 13:37:11 +0000 2019,1193160607270240256,"I'm glad that I have you by my side. There's nothing I need but you, I'm very grateful. ❤️ https://t.co/vXdSJuWgdl",False,[],[],0,1,False,en,recent,grateful,seunghanwoo,Seungwoo the Han.,312,109,19087
Sat Nov 09 13:37:03 +0000 2019,1193160573195898880,"After a week away from my #WIP thanks to depression, anxiety, and a minor home invasion, I am finally back at it. J… https://t.co/KYNLvkdhO9",True,"[{'text': 'WIP', 'indices': [26, 30]}]",[],0,3,,en,recent,grateful,Eco_Cass,Cassie Kelly,598,964,411
Sat Nov 09 13:36:36 +0000 2019,1193160459463135232,"And we have a winner! Grateful thanks to everyone that entered. #composition #competition #choral 
https://t.co/QdMoAkxcCE",False,"[{'text': 'composition', 'indices': [64, 76]}, {'text': 'competition', 'indices': [77, 89]}, {'text': 'choral', 'indices': [90, 97]}]",[],0,1,False,en,recent,grateful,jubilateoxford,Jubilate,723,59,334
Sat Nov 09 13:36:28 +0000 2019,1193160425812176897,"My vibes have been different, and distance. For revealing reasons. When the seasons change so I can grateful for th… https://t.co/hfMLfp5NIQ",True,[],[],0,0,,en,recent,grateful,realthingrhonda,Bella 👸🏽,899,288,16595
Sat Nov 09 13:35:55 +0000 2019,1193160288486535169,The fact that my waist still small I am grateful,False,[],[],0,5,,en,recent,grateful,song__fairy,K.🎄,1475,40513,19160
Sat Nov 09 13:35:29 +0000 2019,1193160180038393862,"for all the people who didn't stop to love and support me, thank you for existing in this world. i'm really gratefu… https://t.co/CeH2VBYKvR",True,[],[],0,0,,en,recent,grateful,lovelymaeolajay,⁝,110,31269,1399
Sat Nov 09 13:35:28 +0000 2019,1193160177215782913,i’m honestly so grateful for my mum. i feel so safe talking to her now 🥺,False,[],[],0,8,,en,recent,grateful,needyluce,𝒍𝒖𝒄𝒚 ♡,7272,25706,3774
Sat Nov 09 13:35:24 +0000 2019,1193160158437924866,"I fell in love with Bangtan thanks to this song.
I'm so grateful to be able to have this song taking my hand and re… https://t.co/zwisisuuIW",True,[],[],0,0,,en,recent,grateful,yorikth,nori 🐹,311,23447,11165
Sat Nov 09 13:35:22 +0000 2019,1193160149894082562,God didn’t have to wake me up today but he did and i’m grateful,False,[],[],18,23,,en,recent,grateful,72Ieo,CACTUS JACK,614,11965,11317
Sat Nov 09 13:35:11 +0000 2019,1193160102955515906,I’ve made a ton of great friends here &amp; im truly grateful of it. I hope you all know that how much you all mean to… https://t.co/5VZaUDtyXe,True,[],[],1,3,,en,recent,grateful,ainshukrii,Qamarina,3875,107272,118770
Sat Nov 09 13:35:02 +0000 2019,1193160065731190784,'I felt I'd a duty to give the men and women of the RUC a voice... I am grateful for their trust' https://t.co/by3GME3Ugj,False,[],[],17,48,False,en,recent,grateful,BrianDavidHigg1,Brian Higginson🇬🇧,2620,15641,3219
Sat Nov 09 13:35:01 +0000 2019,1193160060878249984,"Tbh, I don't really like when people say ""look at that person, we should be thankful that our life is not hard as h… https://t.co/d1cy1pHMhM",True,[],[],0,0,,en,recent,grateful,diljilany,Dila AKJ,67,989,7824
Sat Nov 09 13:34:55 +0000 2019,1193160037079883776,Honestly so grateful for Dylan my absolute rock and best friend don’t know what I’d do without him❤️ so so lucky to… https://t.co/ANbcZjobON,True,[],[],1,9,,en,recent,grateful,m3lissas3mpl3,Melissa Semple,401,13087,2499
Sat Nov 09 13:34:49 +0000 2019,1193160010559307776,"You are unbelieveable.....we are grateful for you ❤
#ARIAsShawnMendes https://t.co/RBKa3LzcQ1",False,"[{'text': 'ARIAsShawnMendes', 'indices': [52, 69]}]",[],18,4,False,en,recent,grateful,Jill__Mendes,Jill,6618,33725,51072
Sat Nov 09 13:34:48 +0000 2019,1193160010437545985,"glad to hear this thing, oppa! i'd be grateful if we can make a bond of friendship and strengthen it as time goes b… https://t.co/vdINFeMuQG",True,[],[],0,0,False,en,recent,grateful,jheoin,☁️ baby jiji! ☁️,93,25,309
Sat Nov 09 13:34:44 +0000 2019,1193159991433277440,"We are ever grateful to Oloni for bringing juj into the conversation

""I dont even known how baby! Shes nuh even my… https://t.co/qfuAIfqPMp",True,[],[],0,0,,en,recent,grateful,BabyDaddyKane,Clark Kenté,381,14535,49582
Sat Nov 09 13:34:44 +0000 2019,1193159989994622976,"November, 9/2019. A normal Saturday. I travel from Berlin to Frankfurt/Main in ~4 hours, with stops in Halle and Er… https://t.co/CwlTu7cIdN",True,[],[],0,0,,en,recent,grateful,may_power_day,Hanne May,894,6708,3159
Sat Nov 09 13:34:41 +0000 2019,1193159979563462656,I am so grateful 🙌🏽,False,[],[],0,1,,en,recent,grateful,HotSauce_Honey,Chrissy Hussle,204,5060,24843
Sat Nov 09 13:34:30 +0000 2019,1193159933019246593,Some of y’alls mentalities really disgust me. She should’ve been grateful. https://t.co/vc1mxmqDQD,False,[],[],0,3,False,en,recent,grateful,ittybittytrinii,👑 Dayshia 👑,89,969,1289
Sat Nov 09 13:34:19 +0000 2019,1193159885778804737,I am so grateful my daughter survived her harrowing ski accident this Spring... but watching her wake up and go to… https://t.co/Bc0fmugiSC,True,[],[],6,392,,en,recent,grateful,_HollyCain,Holly Cain,8062,16263,7022
Sat Nov 09 13:34:19 +0000 2019,1193159884872863745,"Let's smile, and be grateful for another day. good morning!",False,[],[],0,1,,en,recent,grateful,Music4LifeLLC,Music 4 Life,13495,117,16339
Sat Nov 09 13:34:08 +0000 2019,1193159840329326592,"I am grateful for meditation.

Letting go of things is difficult for me. Taking time to meditate helps me reconnect… https://t.co/jdWtaE2TjJ",True,[],[],1,0,,en,recent,grateful,MandieSchrader,Mandie Schrader,370,17321,4111
Sat Nov 09 13:33:56 +0000 2019,1193159788500148231,grateful for my friends who constantly check up on me ❤️ thank God for having them even when I didn't expect they would remember me,False,[],[],0,0,,en,recent,grateful,yaniteex,Yani Tee,62,537,1196
Sat Nov 09 13:33:51 +0000 2019,1193159769940516866,"America’s Greatest Generation!
We eternally Grateful. You Saved The World, God Bless You All! https://t.co/xDuNEoPJeQ",False,[],[],0,1,False,en,recent,grateful,Michael57579133,Michael Griffin,27,3783,406
Sat Nov 09 13:33:51 +0000 2019,1193159769818832897,I’m so grateful and proud.  Love you both more than you know and happy birthday and happy feast day Michael! With M… https://t.co/ZIbo3FhwJ6,True,[],[],0,0,False,en,recent,grateful,lucieogdee,Lucie Ogdee,215,192,2049
Sat Nov 09 13:33:50 +0000 2019,1193159763435110403,Harry has been so active this era I’m so grateful 🥺🥺,False,[],[],0,3,,en,recent,grateful,shanesdimple,𝐀𝐥𝐞𝐱𝐚 🍉 FINE LINE.,1262,39695,42559
Sat Nov 09 13:33:38 +0000 2019,1193159712994480129,"I’m extremely grateful to have my job. We have good benefits, in my role I have more freedom than others, and I can… https://t.co/irSFPjshVA",True,[],[],0,0,,en,recent,grateful,Cinnnamel,CIN,168,38162,10274
Sat Nov 09 13:33:24 +0000 2019,1193159657956749313,"Thank You Father for waking me up this morning. Thank You for Your unconditional love &amp; support. Father, I am grate… https://t.co/PDbUqGOeQB",True,[],[],0,0,,en,recent,grateful,aprfrzr,April,353,6295,8062
Sat Nov 09 13:33:09 +0000 2019,1193159593658073106,"Grateful for 3 things this AM: #rustlingleaves #ourdog #yardsalefind @ Hurley, New York https://t.co/jjeVP98WKu",False,"[{'text': 'rustlingleaves', 'indices': [31, 46]}, {'text': 'ourdog', 'indices': [47, 54]}, {'text': 'yardsalefind', 'indices': [55, 68]}]",[],0,10,False,en,recent,grateful,vanderDonkCarin,Carin van der Donk,463,5236,1141
Sat Nov 09 13:33:09 +0000 2019,1193159591636406272,"erik really is so good to me, im so grateful for him",False,[],[],0,2,,en,recent,grateful,CheyAdamo,chey,354,10366,3048
Sat Nov 09 13:32:46 +0000 2019,1193159496677281792,"I hope that whoever I've helped won't forget about it and be grateful for it
I help them because I want them to con… https://t.co/YQ2JShwNcy",True,[],[],0,4,,en,recent,grateful,marc_gundran,Marc G,73,1696,679
Sat Nov 09 13:32:45 +0000 2019,1193159493850423297,"A day late, but still ...

TRUSTING in small incremental steps toward a future I never expected. I’m enjoying my cu… https://t.co/Zh6UXHy3Of",True,[],[],0,0,False,en,recent,grateful,leecurrie,Lee Currie,737,537,4148
Sat Nov 09 13:32:45 +0000 2019,1193159492067741696,"I'm very very grateful to have strong (emphasis on this), creative, intelligent, amazing, supportive friends &lt;333333",False,[],[],1,14,,en,recent,grateful,gableese,elizə⋆˚.࿐ ✧,61,3210,3821
Sat Nov 09 13:32:40 +0000 2019,1193159471335444480,Everything has a expiration date. Nothing last forever. So be grateful for what here temporarily or for what seem to last longer.,False,[],[],0,1,,en,recent,grateful,farah__etc,Farah 🍯,22,137,1700
Sat Nov 09 13:32:38 +0000 2019,1193159463873724416,be grateful and use what is at hand,False,[],[],0,0,,en,recent,grateful,TheReal_TJ,📈.,1357,23128,91947
Sat Nov 09 13:32:30 +0000 2019,1193159429945843712,"I will forever be grateful to these people. Let's make our dreams come true now, shall we? Together.  🤘😌🥰 https://t.co/ruoag4hJ4g",False,[],[],1,27,False,en,recent,grateful,hoyella,regina,1000,52773,24633
Sat Nov 09 13:32:27 +0000 2019,1193159416411041792,Grateful for devine connection 😌,False,[],[],0,0,,en,recent,grateful,rina_celestine,🌻 Karina Ashleigh Celestine 🌻,458,16416,24783
Sat Nov 09 13:32:23 +0000 2019,1193159400657211393,I am so grateful for the life-enriching experiences our football family at Hendrix has provided our favorite son. https://t.co/jZ4LypIRCS,False,[],[],1,7,False,en,recent,grateful,AmyGBSellingAR,AmyGB,201,668,2735
Sat Nov 09 13:32:08 +0000 2019,1193159339382657024,"the least we could do as a family was this, we get so so much at christmas and I'm so grateful but at the same time… https://t.co/p7HQJYVIBy",True,[],[],0,14,False,en,recent,grateful,cxtyofstars,al,31316,56342,170243
Sat Nov 09 13:32:06 +0000 2019,1193159330926710784,It has been a shtty week for my emotional state but i really am grateful for the people who continue to make me smi… https://t.co/87hhSFP3t7,True,[],[],0,2,,en,recent,grateful,maryashleyjewel,ash 🌈,432,31069,21097
Sat Nov 09 13:31:55 +0000 2019,1193159284487606278,Grateful for your time and dedication to the mission! #NoMoreVictims #WalkLikeMadd https://t.co/I4qMypSoMY,False,"[{'text': 'NoMoreVictims', 'indices': [54, 68]}, {'text': 'WalkLikeMadd', 'indices': [69, 82]}]",[],1,5,False,en,recent,grateful,MADDOnline,MADD,30453,3723,21276
Sat Nov 09 13:31:52 +0000 2019,1193159271401308161,"No Act of Kindness, No Matter How Small, is Ever Wasted....

Having a grateful heart and acknowledging that everyth… https://t.co/iYTFMWcugf",True,[],[],0,0,False,en,recent,grateful,mike_rvasquez,Michael Angelo,70,16,4454
Sat Nov 09 13:31:45 +0000 2019,1193159239516049409,i should be grateful with my seat hdhdhdh,False,[],[],0,1,,en,recent,grateful,DYODEUX,ً𝖓,1297,16721,58783
Sat Nov 09 13:31:40 +0000 2019,1193159218024595456,I am immensely grateful to the patient who nominated me for this award and so proud of what he has achieved. It was… https://t.co/eBMRKHaGvE,True,[],[],4,29,False,en,recent,grateful,epilepsymidwife,Kim Morley,1117,10066,7747
Sat Nov 09 13:31:37 +0000 2019,1193159205596942337,These hoes un fuckin grateful https://t.co/FAVtGTTvTF,False,[],[],0,0,False,en,recent,grateful,sunshinethugga,novacane nov 28 ♐️,1620,3272,135100
Sat Nov 09 13:31:30 +0000 2019,1193159179772551170,Never forget that what you've today was once what you aspired for. Always be grateful in the journey.,False,[],[],0,0,,en,recent,grateful,caajitrai,Ajit Rai,41,47,144
Sat Nov 09 13:31:24 +0000 2019,1193159154262855680,"#ThankYouGameFreak i guess i'm hopping on a bandwagon here but-
thank you for creating a series that made me grow i… https://t.co/5QxXo9iutr",True,"[{'text': 'ThankYouGameFreak', 'indices': [0, 18]}]",[],0,6,,en,recent,grateful,BanetteDoodles,BanetteDoodles,22,770,48
Sat Nov 09 13:31:07 +0000 2019,1193159080753467392,Live simply. Dream big. Be grateful. Give love. Laugh lots.,False,[],[],0,0,,en,recent,grateful,tracque84,Muttai Kipkoech,2894,6892,5732
Sat Nov 09 13:31:06 +0000 2019,1193159078287200259,fully sat here the past hour just thinking about how grateful I am,False,[],[],0,0,,en,recent,grateful,naevous,ning freecss,216,3574,869
