timestamp,id,text,truncated,hashtags,symbols,retweet_count,favorite_count,possibly_sensitive_link,lang,result_type,filtered_for,user_handle,user_name,user_follower_count,user_favorites_count,user_lifetime_interactions
Mon Nov 11 13:59:02 +0000 2019,1193890883566882823,Disappointed but not surprised. 🤷🏻‍♀️,False,[],[],2633,6515,,en,popular,disappointed,mikslmnc,mika salamanca,704735,23928,11780
Mon Nov 11 08:11:36 +0000 2019,1193803450254905344,yall booed the 6 god away im ashamed and disappointed,False,[],[],552,4692,,en,popular,disappointed,henocksileshi,hk,114752,12848,2889
Mon Nov 11 06:23:04 +0000 2019,1193776133608656896,I’m deeply disappointed and frankly angry about the weak response of the Canadian government to the illegal coup ag… https://t.co/cKCVV3Fkmk,True,[],[],253,1007,,en,popular,disappointed,DonDavies,Don Davies MP,11613,5315,10710
Mon Nov 11 15:54:52 +0000 2019,1193920031643590658,i saw cix's comeback schedule the other day and i was disappointed i rly thought the trailers were gonna be boring but they DELIVERED,False,[],[],0,0,,en,recent,disappointed,keldane,jav,378,7268,59390
Mon Nov 11 15:54:51 +0000 2019,1193920030196371456,can't wait for ya'll to be disappointed by Sword and Shield msdskjdjskd,False,[],[],0,0,,en,recent,disappointed,Modeling_Cloy,💜Modeling💀Clay💚,376,105342,68349
Mon Nov 11 15:54:37 +0000 2019,1193919968561303554,Indian Muslim organisations have expressed disappointment at the decision of the Supreme Court to hand over the sit… https://t.co/hePDEyakfr,True,[],[],0,0,True,en,recent,disappointed,5Pillarsuk,5Pillars,15254,867,21821
Mon Nov 11 15:54:17 +0000 2019,1193919887820951553,Disappointed,False,[],[],0,0,,en,recent,disappointed,marcusE98,Marcus Elliott,135,5511,2963
Mon Nov 11 15:54:07 +0000 2019,1193919842547580929,"I can't tell if the fact that Colts games no longer make me mad, just disappointed is a sign i am maturing or just dead inside.",False,[],[],0,0,,en,recent,disappointed,NateKent_,Ball Control SUX,191,15667,12634
Mon Nov 11 15:53:50 +0000 2019,1193919774801219584,"AppleCard, like Libra, reminds me of that late-80s/early-90s period when retailers (e.g. Sears) stampeded like coke… https://t.co/y0ynLToZzR",True,[],[],0,1,,en,recent,disappointed,bonaventuresoft,Bonaventure Software,510,47289,32433
Mon Nov 11 15:53:42 +0000 2019,1193919741112356864,Very disappointed in reports about my old boss Gen John F. Kelly. If he subverted our president while Chief of Staf… https://t.co/mQFLny0Bhp,True,[],[],1,1,,en,recent,disappointed,maga_patriot46,🇺🇸MAGA Patriot🇺🇸,2179,10027,8103
Mon Nov 11 15:53:38 +0000 2019,1193919720610811904,"On a cold fall morning, you can find me at the seed farm sitting in the office drinking motor-oil grade coffee talk… https://t.co/wy6eDmNy80",True,[],[],0,0,,en,recent,disappointed,karls_1021,Karlie Wellnitz,427,19655,8893
Mon Nov 11 15:53:36 +0000 2019,1193919713455284224,Omg i remember i went to prom with a girl whom was my girlfriend at the time and my family was so disappointed 😂😂😂,False,[],[],0,0,,en,recent,disappointed,trappedoutjaz,HollyHood🔌✨,2387,3573,42976
Mon Nov 11 15:53:27 +0000 2019,1193919678093185025,"tbh this whole situation is tyler's fault. he let ppl think ""???"" was frank right up until drake walked out on stag… https://t.co/DOqq5XBsZc",True,[],[],0,0,,en,recent,disappointed,lordsteele,jake,796,114730,38045
Mon Nov 11 15:53:17 +0000 2019,1193919636657594369,I had a dream last night that I brought home a tiny fur ball of a kitten and named him Dexter. I’m kinda disappoint… https://t.co/z9Ary0tpgR,True,[],[],0,0,,en,recent,disappointed,deeehut,dee(z nuts),432,7535,9491
Mon Nov 11 15:53:13 +0000 2019,1193919616529027072,disappointed,False,[],[],0,0,,en,recent,disappointed,HeartLangi,hrtlngi,153,302,113
Mon Nov 11 06:23:00 +0000 2019,1193776119062904832,I wonder how many niggas convince themselves Frank Ocean is the special guest at flog gnaw every year just to keep being disappointed,False,[],[],0,14,,en,recent,disappointed,_jaytrent,‏ً,2186,71024,101237
